user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges
42473,Mark Booth,7934,2,76,97
288629,MichaelT,7934,8,36,47
71690,Ryan Christensen,7933,1,28,25
257470,andrew.fox,7933,6,56,82
472610,Jonathan H,7933,5,53,84
1356709,user2427,7932,19,63,71
2325676,Daniel Flippance,7932,5,46,61
49697,mcccclean,7931,10,34,36
366010,agilityvision,7931,2,30,28
445398,Daisy Leigh Brenecki,7931,6,30,44
836202,George Mamaladze,7931,2,37,52
1668501,Jameel Moideen,7931,13,53,79
1982962,Kobi K,7931,6,47,88
77154,Jan Remunda,7930,8,52,60
207082,Atli,7930,2,33,44
230892,Zach,7930,3,23,26
89339,bn.,7929,7,40,55
112830,Nefzen,7929,14,37,34
4224337,Rami,7929,12,38,66
628221,schurik,7928,2,25,29
1035547,AnonGeek,7928,11,41,56
1305688,Eric Fail,7928,8,75,135
1800784,Ignacio,7928,17,64,116
2256636,Huy Duong Tu,7928,5,26,47
6378311,SCouto,7928,5,34,51
80449,Jesper Fyhr Knudsen,7927,2,36,46
169774,Mick,7927,26,89,183
2832883,Nana Ghartey,7927,1,26,26
3324366,Grant,7927,1,12,4
4221083,theblindprophet,7927,6,43,59
8564999,Alexey S. Larionov,7927,2,25,46
10851213,fingers10,7927,12,60,108
22523,thursdaysgeek,7926,21,81,118
248055,null,7926,3,39,38
1066615,sixty4bit,7926,7,38,62
1439771,Alex,7926,4,41,54
2600638,Jose Alban,7926,2,38,19
626563,CEGRD,7925,5,26,35
987864,Daan,7925,5,45,53
1124350,Fabricio,7925,10,58,93
6527,Chris Gow,7924,5,25,18
15996,MattJ,7924,1,30,33
316748,Torp,7924,1,21,18
505191,thekbb,7924,1,41,65
714009,Daniel Lubarov,7924,1,38,57
1152596,The dude,7924,1,28,51
1168524,Gokhan Sari,7924,5,36,36
1493192,Gianni Spear,7924,24,91,140
7721752,ukBaz,7924,2,9,39
74276,Kirk Liemohn,7923,9,48,58
575365,Raz,7923,5,29,25
753663,Deepak Azad,7923,2,35,49
3403834,user58697,7923,1,15,29
9132049,Luis felipe De jesus Munoz,7923,3,38,54
118264,rubyruy,7922,3,20,16
216313,Greg,7922,7,45,69
335317,David Lawson,7922,5,32,37
337392,Echelon,7922,1,37,35
354979,rhombidodecahedron,7922,13,62,96
657703,Ярослав Рахматуллин,7922,1,42,65
2180567,Blue Ice,7922,6,33,52
3196753,tresf,7922,6,45,110
5251523,Lewis McGeary,7922,2,42,47
26682,Rob Williams,7921,1,37,42
110466,yeyeyerman,7921,7,45,52
182887,cchampion,7921,12,44,51
224099,Sarah Cox,7921,3,18,3
274460,Tom,7921,5,47,87
497517,Entropy1024,7921,9,32,34
588967,Andrea Mario Lufino,7921,12,51,83
1852456,woojoo666,7921,7,49,60
3536342,DavidPostill,7921,9,43,65
6378949,Ali Bayram,7921,2,23,28
22452,danieltalsky,7920,5,41,63
778508,gdm,7920,4,45,74
1017674,Zhen Liu,7920,15,56,103
1045081,cubbuk,7920,4,38,64
1600978,dcarrith,7920,2,20,9
1983772,Norrius,7920,5,46,51
20459,asterite,7919,2,25,18
953263,Joe,7919,20,67,115
1262045,MBehtemam,7919,17,67,111
1860652,Alex,7919,3,47,61
2183287,fatihk,7919,1,27,51
2672450,Guilherme Meireles,7919,2,22,16
3841803,singhakash,7919,6,32,65
6211703,Ray Li,7919,6,26,42
463059,Jon,7918,1,43,42
743290,Vineet1982,7918,5,33,69
979580,Alexander Bell,7918,3,28,43
1205448,Dylan Reimerink,7918,2,19,24
2647342,Alan Burstein,7918,1,17,19
2877453,Moonbloom,7918,3,28,40
3190732,Henk van Boeijen,7918,6,35,43
1342470,verbose,7917,1,26,40
1510671,alioguzhan,7917,12,47,67
195644,xaav,7916,9,34,51
445584,Olaseni,7916,16,47,68
556337,teoREtik,7916,15,48,65
2976830,Yeahia Md Arif,7916,16,45,73
3910407,return true,7916,2,21,36
6361314,JJWesterkamp,7916,1,24,30
65393,Instance Hunter,7915,5,46,56
194193,Lior,7915,2,37,35
405514,kaka,7915,4,20,23
555374,Beachwalker,7915,7,54,101
773189,devconsole,7915,1,36,42
1831151,eski,7915,1,25,34
1918193,Marc Glisse,7915,2,32,56
2244946,mwweb,7915,4,20,24
258611,aronisstav,7914,5,25,51
824210,Mike,7914,25,70,83
1209216,user1209216,7914,16,64,134
209490,James Bond,7913,20,53,65
300741,Master_T,7913,16,88,168
396172,kiiwii,7913,2,18,9
828864,skyline3000,7913,2,25,34
1260028,Serguei Fedorov,7913,9,65,97
1022525,Giuseppe Pes,7912,4,54,91
1137672,Anjan Biswas,7912,5,51,78
1691146,RobEarl,7912,6,37,52
8041231,Victoria,7912,2,22,45
9188,EmmEff,7911,2,19,19
28343,P a u l,7911,15,61,92
390778,Mason Freed,7911,1,22,13
1197246,Tom Prats,7911,10,50,81
2682991,gtatr,7911,1,20,27
3790806,hzpz,7911,1,39,47
4315380,tanmay,7911,2,23,39
4982088,Xorifelse,7911,1,28,38
433737,Xar,7910,20,57,92
805007,Phil Freihofner,7910,1,23,45
931721,aaazalea,7910,9,41,68
481649,Steren,7909,4,37,57
1108442,Timeout,7909,0,28,39
5110870,FaCoffee,7909,30,104,182
10920133,xudong zhang,7909,1,7,2
143225,Brenden,7908,11,65,76
1044073,Roman  Ermolov,7908,5,30,36
2195555,alko989,7908,5,42,63
6246880,BiBi,7908,6,47,74
13349759,EldHasp,7908,2,10,31
86683,Deepak,7907,3,25,26
215679,telliott99,7907,4,29,26
1039555,Kartik,7907,6,31,54
178978,Rupesh,7906,11,43,59
184646,gotomanners,7906,1,26,39
252556,Bolster,7906,15,64,99
278470,Hacker,7906,20,89,167
559940,Ailef,7906,12,43,57
877492,kushdilip,7906,3,25,30
1123355,Elad Nava,7906,3,44,62
1891013,Moriya,7906,3,37,54
1967601,James Scholes,7906,3,21,20
3276879,Alaa M. Tekleh,7906,4,17,29
1475461,Jon Taylor,7905,5,31,55
1927991,codemonkey,7905,5,26,45
3635454,pleft,7905,2,23,47
4214921,potame,7905,4,28,34
316727,Wytze,7904,8,50,63
941679,FazJaxton,7904,6,29,33
2968284,mpark,7904,2,18,18
281619,VaioIsBorn,7903,9,32,29
442444,Carbine,7903,4,33,55
2153459,Daniel Scott,7903,6,42,63
15521392,Rabinzel,7903,3,11,30
854,Simon Johnson,7902,5,38,50
355375,Rooneyl,7902,6,56,82
617612,Premraj,7902,8,46,66
954643,qix,7902,1,62,68
1056118,JAHelia,7902,17,80,142
2075265,jgbarah,7902,1,21,24
2733488,topheman,7902,5,25,33
25625,Ed Brannin,7901,2,30,32
3900120,Apurva,7901,7,41,59
13320,Adam,7900,2,27,24
647107,Pete Hamilton,7900,7,35,59
1798341,Henrique Barcelos,7900,1,44,68
2753095,mguijarr,7900,6,49,74
3143890,LukeSideWalker,7900,2,42,49
174257,dombesz,7899,5,40,47
831138,Xavier Pe&#241;a,7899,9,63,105
2587430,amicngh,7899,3,36,55
173922,foosion,7898,26,67,104
483347,weberc2,7898,5,46,63
1245775,Anselm,7898,4,31,37
1574747,Varun Rathore,7898,3,29,31
2089286,Brad M,7898,1,24,40
27426,Hans Nowak,7897,1,20,19
82696,James,7897,7,43,58
1734439,Technologeeks,7897,0,28,37
193320,Markus H&#252;tter,7896,1,39,63
366313,Ioannis Karadimas,7896,3,37,47
1663352,Noelkd,7896,2,33,45
1787710,Chetan Ameta,7896,3,33,46
2858481,Fernando Echeverria,7896,4,19,13
46201,clawr,7895,4,24,14
183254,stormdrain,7895,4,39,76
679886,aKzenT,7895,2,37,66
765031,dtuckernet,7895,5,40,54
788054,blitzmann,7895,5,26,29
814601,Fernando,7895,6,51,84
1757805,Francis Cugler,7895,2,35,67
2043505,Schorsch,7895,8,40,66
2619939,Robin,7895,2,34,49
4061644,alex,7895,14,51,85
25981,chollida,7894,12,57,86
910736,JamesB,7894,2,23,21
1248397,Heather92065,7893,6,32,39
2374329,HarmonicaMuse,7893,0,42,55
3909115,Bista,7893,3,29,57
6342575,A.Kot,7893,2,23,24
186019,Gintautas Miliauskas,7892,4,34,34
412519,Raymund,7892,5,49,80
1009705,Gaute L&#248;ken,7892,3,22,39
1479570,DroidBender,7892,4,29,38
3400991,Shobhakar Tiwari,7892,4,37,72
7501629,Matthijs Hollemans,7892,2,18,23
848068,s4eed,7891,11,72,115
1419280,gwin003,7891,6,40,60
4862133,random,7891,3,20,25
8466523,Olly,7891,1,22,39
642680,D-Dᴙum,7890,8,61,102
679099,YosiFZ,7890,23,118,229
1396594,exexzian,7890,7,42,53
2793265,Leo Farmer,7890,6,34,48
3086951,Ban-Chuan Lim,7890,4,37,52
2455,Andrew Harmel-Law,7889,12,45,56
57083,Mark Clancy,7889,8,45,51
104424,almog.ori,7889,1,36,50
174408,Talvalin,7889,2,32,40
2033703,Eric Jablow,7889,2,24,29
2253323,Nikk,7889,13,53,101
8150685,Error - Syntactical Remorse,7889,4,28,55
3211,Mocky,7888,5,29,23
215336,Sriwantha Attanayake,7888,5,44,46
440546,undone,7888,4,46,71
1187315,AkashG,7888,3,29,43
4311,Doug Porter,7887,4,41,55
84818,Brian Ferris,7887,5,26,27
303631,bulltorious,7887,4,51,78
476906,Bert Goethals,7887,2,22,32
1072735,silly,7887,2,26,37
1246275,Mark Lalor,7887,18,69,108
2212031,Quentin Roy,7887,2,33,52
4071364,PythonIsGreat,7887,7,24,26
7648,Paul Reiners,7886,33,122,211
462307,tpow,7886,11,62,85
1868790,Salem Ouerdani,7886,3,45,56
4046096,Kacper Madej,7886,0,25,39
4050261,Adarsh Madrecha,7886,12,75,127
4616655,MasterOdin,7886,1,22,39
8472976,MegaIng,7886,2,23,38
12267,Ben Doom,7885,1,29,31
2687790,The One and Only ChemistryBlob,7884,11,40,74
2983632,ttaaoossuu,7884,3,31,60
3280271,Marc,7884,1,16,11
86080,David Gardner,7883,5,37,37
267001,ngeek,7883,11,39,42
5744809,rubund,7883,3,18,26
23109,ngn,7882,6,28,36
93528,Tony Toews,7882,1,23,27
536116,Dali,7882,28,114,178
724063,jeremyharris,7882,0,23,31
795398,zok,7882,13,44,68
10726850,pifor,7882,2,11,17
13968673,Михаил Нафталь,7882,2,14,25
125767,Matt S.,7881,3,20,12
148417,Dave Child,7881,2,27,37
316989,Matt Varblow,7881,4,35,44
501483,dharmendra,7881,5,40,71
729673,Yaron U.,7881,3,32,45
815219,Dion Truter,7881,1,20,10
1756405,IdeaHat,7881,1,25,54
2763877,Yves Nicolas,7881,7,28,41
3200071,Henry,7881,2,40,39
5311317,Himanshu sharma,7881,5,45,81
6262,Clinton Dreisbach,7880,6,31,27
30833,Todd White,7880,2,37,34
234775,ramazan polat,7880,4,57,85
342095,SMUsamaShah,7880,27,94,134
572737,John,7880,17,67,96
608388,Niraj Chauhan,7880,12,47,78
702954,Pom12,7880,5,52,71
711993,Rickey,7880,1,20,12
2321042,Andrew,7880,2,37,46
2347483,Phylogenesis,7880,0,23,27
3208640,void,7880,3,29,47
4607733,logi-kal,7880,6,34,46
47167,RichC,7879,21,89,155
183013,elder_george,7879,0,26,31
259538,panofish,7879,13,62,100
539861,Ricky,7879,2,36,48
680550,Pedram,7879,6,26,25
823859,Adam_G,7879,24,92,155
849402,vertti,7879,6,54,82
4245525,BrokenBinary,7879,3,45,54
12382,Andrew Edvalson,7878,5,28,24
47936,zhongshu,7878,8,43,55
55504,Dave C,7878,4,51,65
254704,porgarmingduod,7878,11,53,84
628981,Sean Hall,7878,2,31,48
1032663,Joel Blum,7878,11,43,62
4202224,empiric,7878,7,38,49
7743,Jeroen Dirks,7877,13,56,71
9436,Robert Jeppesen,7877,3,37,51
118268,KevinS,7877,4,41,62
336505,Michael Manoochehri,7877,6,37,47
443259,Daud,7877,18,78,124
503129,maheshgupta024,7877,3,23,18
742932,Julien Lafont,7877,2,33,52
857475,Rajaram Shelar,7877,25,70,110
1052616,Eric,7877,5,22,36
109747,Afriza N. Arief,7876,5,49,76
598812,Quentin Hayot,7876,6,47,64
982541,Rajesh,7876,6,24,37
14347717,Chris Perry,7876,3,14,25
21778,JasonFruit,7875,5,48,61
1226748,Jimmy Obonyo Abor,7875,10,47,71
2249972,user2249972,7875,3,14,5
9483405,Yanis-git,7875,3,25,43
313,caryden,7874,3,32,31
393402,Matt Quigley,7874,4,26,27
857959,Jonathan Leech-Pepin,7874,2,30,45
1309218,Tsuneo Yoshioka,7874,4,38,34
2064030,Denys Denysenko,7874,1,21,30
140837,amirouche,7873,7,41,100
1245420,phonetagger,7873,3,33,62
1353717,user1353717,7873,3,15,3
2876236,Andrew,7873,11,48,83
907184,phnkha,7872,2,25,31
1040092,Wondercricket,7872,2,42,61
1714762,Jean-Bernard Jansen,7872,2,22,17
27789,Pier Luigi,7871,9,39,46
182786,MikeWyatt,7871,11,53,71
1373711,JHS,7871,2,31,54
1705798,Retozi,7871,1,25,16
5018792,Batanichek,7871,0,33,49
83125,pierroz,7870,9,51,60
2145800,AbsoluteƵER&#216;,7870,2,26,35
2419183,Peter Pei Guo,7870,18,36,54
6253640,Gil Gilbert,7870,3,25,25
2291093,zrl3dx,7869,3,26,35
5695374,Tshilidzi Mudau,7869,6,39,51
9374465,Mazin Ibrahim,7869,2,35,40
846089,Horrorgoogle,7868,11,49,81
1346207,Markus Malkusch,7868,2,39,69
332460,FunLovinCoder,7867,12,47,57
385687,Steve,7867,5,32,44
891306,theharshest,7867,11,42,51
914991,zmb,7867,7,42,57
1477299,rlib,7867,3,36,41
2026293,pczeus,7867,4,38,53
2281274,George Shuklin,7867,11,50,92
2418066,jeerbl,7867,5,26,39
3134112,ElasticCode,7867,2,38,48
4822120,ggrr,7867,5,33,55
5986907,joel,7867,4,41,70
136928,sjlee,7866,2,30,38
178236,Justin Beckwith,7866,1,37,56
272924,dark_ruby,7866,7,37,60
623266,chell,7866,17,77,145
772981,Jarekczek,7866,5,48,68
1495627,Jean-Micha&#235;l Celerier,7866,4,57,80
4753489,Divyang Desai,7866,14,55,81
145710,yonel,7865,2,45,51
9547658,Jonas,7865,16,55,122
67047,pankajt,7864,12,42,60
302742,Rakis,7864,0,26,26
392585,Simon Byrne,7864,1,31,50
484897,fargath,7864,6,26,36
896588,Andr&#233; Stannek,7863,0,34,53
1011616,arb,7863,7,34,67
3003432,Mr.D,7863,15,69,125
15187728,bb1,7863,2,10,25
2833,Tim Lentine,7862,5,36,40
58962,Michael B&#246;ckling,7862,7,63,83
89578,Michael Hedgpeth,7862,10,50,67
806267,Hiemanshu Sharma,7862,1,17,13
2241993,Rodrigo Medeiros,7862,4,44,55
2275818,Anthony Raymond,7862,6,45,62
2389501,Mateusz Urbański,7862,16,74,141
4359029,tomloprod,7862,6,51,70
5179748,M Newville,7862,2,18,29
57421,user57421,7861,7,27,22
186187,Julien,7861,3,25,16
488004,dmck,7861,7,45,79
967131,Chad Schultz,7860,6,60,98
1806099,Junaid,7860,6,46,82
2046598,JuneT,7860,2,16,14
1333114,James Cross,7859,8,25,31
1845976,schnatterer,7859,7,65,84
147507,Alpha,7858,8,60,95
152653,Abid A,7858,4,35,33
748883,Alonso Dominguez,7858,1,28,38
1175253,Sam,7858,1,26,51
1491380,Corey G,7858,1,29,28
5144,ebruchez,7857,6,31,41
67283,Klaw,7857,3,19,11
756597,dave,7857,19,72,100
14401160,STerliakov,7857,3,23,54
153886,Julik,7856,2,35,48
276439,Nate,7856,23,75,129
412036,Gorgsenegger,7856,6,57,100
620813,poncha,7856,3,35,39
706561,c24w,7856,7,40,47
2127950,portfoliobuilder,7856,18,81,138
2498151,Linda MacPhee-Cobb,7856,3,21,18
5724889,dota2pro,7856,8,51,87
329289,Owen S.,7855,1,29,44
439898,Andy Fleming,7855,6,35,54
638344,Chris,7855,8,53,103
1092012,Nathan,7855,11,50,82
9363973,MindSwipe,7855,1,26,56
13803,Neil Aitken,7854,3,43,40
541917,Saravanan,7854,5,43,77
1136371,Nishant,7854,1,24,36
1667773,vishal_aim,7854,1,22,23
67357,handles,7853,18,65,85
198473,TERACytE,7853,15,79,112
480894,Roland,7853,14,70,136
746010,Charles Sprayberry,7853,3,42,52
771724,brianchirls,7853,1,33,32
1268844,Anshu,7853,5,32,41
2059819,Siavash,7853,13,52,73
2587646,DrakaSAN,7853,8,56,96
3452348,Ɛɔıs3,7853,11,52,83
4525429,Nadun,7853,1,23,28
360674,Christian,7852,4,41,65
484566,BuffaloBuffalo,7852,4,30,29
2106348,Vinod Joshi,7852,1,51,51
2143551,corny,7852,3,15,20
5010413,Edgaras Karka,7852,17,67,119
7144,A_M,7851,6,35,38
66760,Patrick Glandien,7851,5,42,47
146868,Leon Fedotov,7851,5,31,33
294068,Stefan K.,7851,9,54,67
1979650,Sergey Onishchenko,7851,5,50,52
3147508,Ikbel,7851,3,36,46
25814,themue,7850,2,27,28
29798,Mike Marshall,7850,5,43,64
98634,paracycle,7850,1,31,34
988769,Kreiri,7850,5,32,36
5211752,Timothy Rylatt,7850,2,12,14
241153,serraosays,7849,3,38,68
1142807,Vivek Khandelwal,7849,3,28,40
1883212,user1883212,7849,12,51,89
43016,Dave,7848,1,17,5
131165,Tillito,7848,7,36,32
1595578,jcern,7848,4,41,48
264273,dubbeat,7847,18,73,125
467339,Levitikon,7847,9,58,74
1132744,ori,7847,1,29,31
2562319,jbyler,7847,3,38,44
26479,kͩeͣmͮpͥ ͩ,7846,0,28,41
345282,Raphael Caixeta,7846,9,52,76
701532,anthony,7846,2,18,12
1169210,adam.888,7846,19,80,107
1672458,vaindil,7846,21,75,129
8710265,Vasilis G.,7846,4,21,30
191588,echo,7845,2,37,33
1449964,Alexandr Kurilin,7845,7,49,76
1795924,Ericson Willians,7845,15,67,124
1914276,Daniel Mart&#237;n,7845,1,31,34
4398050,pedrorijo91,7845,9,47,87
92633,Snazzer,7844,5,28,25
305383,Ryan H.,7844,4,40,46
832878,Siyuan Ren,7844,6,50,64
921510,iDhaval,7844,2,22,30
1026764,noMAD,7844,19,61,96
57185,PaulH,7843,9,72,147
372172,Koala Yeung,7843,4,34,55
457445,rookie,7843,15,51,59
162981,Shane Holloway,7842,4,30,37
821672,ebarr,7842,1,31,43
8565438,zabop,7842,4,53,105
9823,Eduardo,7841,2,33,32
150750,Staelen,7841,5,35,30
218284,Surjya Narayana Padhi,7841,25,86,132
286714,Baskaya,7841,6,30,32
470062,tofarr,7841,5,24,33
1792327,Raphael Oliveira,7841,5,49,55
67381,Siddiqui,7840,17,83,132
195504,Ankit Sachan,7840,16,66,99
302369,imsc,7840,7,48,70
789671,glibdud,7840,4,29,38
908390,mblakele,7840,0,28,46
1771017,jaker,7840,1,22,22
2018812,Neo-coder,7840,5,36,54
5223160,jzeferino,7840,1,41,60
418146,Dan Hanly,7839,13,74,138
1278855,Ernest A,7839,9,37,42
2008650,Artem Svirskyi,7839,7,35,47
5887772,kalyani chaudhari,7839,4,25,21
415,Steve T,7838,6,46,65
175157,Alex,7838,3,38,63
1030301,je4d,7838,0,34,46
3908170,DarkCygnus,7838,4,38,62
58668,Jonas K&#246;lker,7837,3,46,52
451601,James K. Lowden,7837,1,18,32
562174,Short,7837,3,28,34
770834,Sami,7837,19,46,70
797249,Artiom,7837,3,39,46
1204392,SQLChao,7837,1,18,32
5297231,Krzysztof Branicki,7837,3,40,41
431620,Muzaaya Joshua,7836,3,48,88
940257,AnimaSola,7836,14,47,67
1168904,Inquisitive,7836,14,53,62
2099208,Ankur Lathi,7836,5,39,52
2110762,Stochastically,7836,6,32,60
2924700,Ilya Sulimanov,7836,6,49,70
90927,NickZoic,7835,3,26,19
1686562,ac360,7835,14,55,95
1748754,erewok,7835,4,36,47
2851929,ahmedaly50,7835,3,14,7
6537157,akop,7835,6,32,59
99919,JMP,7834,7,34,34
677381,dyodji,7834,2,17,17
786699,Scott A,7834,3,34,47
3495601,a5hk,7834,3,28,41
488059,shmeeps,7833,3,30,35
1769733,Alex,7833,1,22,40
2078672,Saurabh,7833,4,48,46
2497278,peterc,7833,13,79,160
204143,Steve Emmerson,7832,6,35,59
259764,Thiago Belem,7832,5,47,65
1205745,Dnaiel,7832,25,76,129
1832566,Alexander,7832,4,55,66
2137369,kev,7832,11,31,41
71560,Benjamin Ortuzar,7831,6,43,46
72987,Mike,7831,13,60,82
104172,Beano,7831,3,25,27
1296136,Napitupulu Jon,7831,3,23,23
2270136,Tamim Addari,7831,12,42,59
2822252,Ramesh Papaganti,7831,3,33,38
5007,Scott Ferguson,7830,7,43,64
389200,SOF User,7830,23,78,123
547050,David Okwii,7830,2,38,29
2203164,lopisan,7830,3,38,45
2667955,Julien Navarre,7830,3,44,70
2990742,nhjk,7830,1,16,19
20055,rlerallut,7829,5,25,21
863564,Lorenzo Dematt&#233;,7829,5,40,78
2119562,yesman,7829,16,61,127
101869,Chris Calo,7828,8,52,67
128660,dertkw,7828,5,38,45
206404,Stephen Newell,7828,1,30,34
650322,Anthony,7828,4,42,74
1120126,osrl,7828,8,38,59
2361308,Hearen,7828,4,58,73
5907870,shivsn,7828,1,27,34
19785512,Jahnavi,7828,1,6,12
78255,Kuba Suder,7827,9,37,39
342391,user342391,7827,23,67,88
358471,Lalchand,7827,26,68,79
667284,kaji,7827,1,21,17
3313834,user3313834,7827,17,61,108
3791380,Jakub Juszczak,7827,4,22,41
9082,wallyqs,7826,5,29,25
382116,Andy,7826,8,47,69
1154773,Alamakanambra,7826,5,46,60
1190665,John,7826,3,56,57
4339781,DMe,7826,2,21,24
4586888,Hao,7826,1,39,59
68241,Grant Peters,7825,3,46,58
230855,Evgeny Gavrin,7825,1,24,27
385517,Alex Taggart,7825,0,29,31
461181,Jamshid Hashimi,7825,2,30,28
480398,hvr,7825,3,35,47
909003,RAW,7825,18,57,82
36902,mson,7824,6,42,70
169748,janoliver,7824,14,62,105
234695,thetaiko,7824,2,35,49
680031,relaxxx,7824,8,40,64
865481,Salix alba,7824,2,34,41
1756430,Sam Berry,7824,8,44,62
3234422,axwcode,7824,7,32,41
447448,Zephyr,7823,4,39,41
596951,B. D,7823,3,35,52
644655,tawmas,7823,3,27,24
1029608,Laurence,7823,22,83,129
365340,Karthik Balaguru,7822,9,49,66
384964,oky_sabeni,7822,15,66,89
1547901,Codesen,7822,5,30,31
1757620,Pawel Miech,7822,4,40,58
2094622,Daniel,7822,6,27,40
2317751,Liam Foley,7822,2,27,24
2452680,Dan Bray,7822,4,59,71
8146571,Dženis H.,7822,3,28,48
4239,a7drew,7821,6,39,39
27658,Johannes Brodwall,7821,5,37,30
181298,Jacob,7821,4,32,25
285151,Tuomas Pelkonen,7821,2,32,32
740233,misterben,7821,2,28,48
835002,Steinar Lima,7821,2,40,39
1343790,Ala Eddine JEBALI,7821,9,51,71
1957346,Achrome,7821,14,38,45
376138,pixelistik,7820,3,33,43
609063,lizarisk,7820,11,49,72
694584,Michael Rose,7820,3,23,27
805031,TryTryAgain,7820,13,48,84
1645737,keenthinker,7820,2,37,47
52534,patros,7819,3,30,37
681548,keul,7819,0,25,47
2266453,Okku,7819,4,32,43
3780579,hey,7819,15,41,58
7483211,Cornelius Roemer,7819,3,52,98
83381,Jimmie R. Houts,7818,2,32,38
381798,Amit,7818,18,55,69
1041617,Mark,7818,26,92,148
9918265,Edo,7818,2,11,20
117242,albertjan,7817,6,46,77
1232937,Robin Davies,7817,1,39,52
1677948,Maksym Demidas,7817,1,31,36
2092048,nkjt,7817,9,23,28
143913,Robert Karl,7816,6,41,61
327679,Andrei Fierbinteanu,7816,4,33,47
4234171,Zigii Wong,7816,8,54,81
268847,rlandster,7815,15,65,105
966097,Mike H-R,7815,5,45,65
7309041,hanorine,7815,3,17,20
222163,Paul D&#39;Ambra,7814,3,55,98
269386,Codekie,7814,3,19,27
1153630,Max Chuquimia,7814,2,43,63
1987693,Sameer Shaikh,7814,2,19,33
68101,mainsocial,7813,3,24,24
626288,glaebhoerl,7813,3,32,41
657357,Hogan,7813,2,23,15
2557263,Alejandro,7813,4,37,68
29291,Steve Gattuso,7812,12,46,59
565110,David Riccitelli,7812,5,46,57
1624202,Cruncher,7812,1,34,68
4711009,Sebastian Nette,7812,2,19,18
10824407,Olvin Roght,7812,2,18,38
88470,Mithrax,7811,20,57,61
658469,p.matsinopoulos,7810,6,45,98
958766,Filip Majernik,7810,13,47,54
1336841,Forketyfork,7810,2,28,34
1992973,HartleySan,7810,18,73,132
2370460,user2370460,7810,11,34,46
2925963,RustyToms,7810,1,29,37
4556536,Yong Wang,7810,2,13,13
338982,mbreining,7809,2,34,35
401419,Nevin,7809,1,24,25
427625,jonepatr,7809,7,32,54
1154610,Remco Haszing,7809,5,45,87
2109064,Michael,7809,8,45,91
4348824,Jinna Baalu,7809,0,40,50
558866,Adam Elsodaney,7808,6,41,68
1093516,Shehab Fawzy,7808,1,26,18
1176596,marktani,7808,6,39,61
5008,Brad Bruce,7807,3,42,61
553820,JMW,7807,10,32,38
786351,ElKamina,7807,0,29,44
1309650,dash1e,7807,1,31,38
1358889,Bitwise,7807,7,38,53
1837431,Tim Allclair,7807,2,29,25
53602,batty,7806,9,33,30
251614,Homer,7806,14,72,111
1499803,Back2Basics,7806,2,34,49
4194189,marius,7806,0,20,30
198825,noamt,7805,3,43,61
232666,yart,7805,12,39,38
254109,xmedeko,7805,6,59,91
471191,Jason Axelrod,7805,11,54,79
2427193,Rikard,7805,13,60,99
6128602,luka5z,7805,7,30,52
402941,Peter,7804,9,65,94
765890,safarov,7804,2,37,52
1203116,J&#233;r&#244;me MEVEL,7804,8,52,83
1731862,Ankur Shanbhag,7804,2,30,38
2015959,User 12345678,7804,2,30,46
2246798,souvickcse,7804,5,39,66
5662469,Daksh Gupta,7804,2,28,36
6770021,Arun Saini,7804,1,22,25
9978945,martinfleis,7804,2,28,37
351900,Binyamin,7803,10,61,82
418638,Castro Roy,7803,14,64,97
426455,Andreas Paulsson,7803,3,26,31
427447,loosecannon,7803,3,34,43
640034,Nilesh Tupe,7803,5,26,30
1317053,Aᴍɪʀ,7803,3,39,54
2207007,yuklia,7803,5,22,27
2596375,Oliver Matthews,7803,3,35,37
6024969,monstertjie_za,7803,9,46,78
132910,Patricia,7802,4,39,70
158876,Ben,7802,15,51,64
238421,Danilo Piazzalunga,7802,6,54,84
641914,Graham,7802,20,64,91
1162141,technosaurus,7802,1,32,53
4775350,Alejandro Lora,7802,3,19,35
3736,Jason Weathered,7801,2,42,37
101616,0x6adb015,7801,4,25,38
286361,Vladimir,7801,8,30,45
481927,winwaed,7801,6,42,84
3006096,Magnus,7801,14,63,101
1052709,roy mathew,7800,4,31,41
1545904,zizoujab,7800,8,42,73
1574779,GPrathap,7800,7,70,86
2912012,Andre Perkins,7800,6,27,40
6597265,Valentine Shi,7800,4,56,48
11762053,graycampbell,7800,4,26,30
26339,epotter,7799,7,65,89
62488,Gregor Brandt,7799,0,39,60
153092,Athiwat Chunlakhan,7799,14,46,73
789294,b10hazard,7799,11,43,57
2544089,Mario Rossi,7799,0,28,38
3253896,Denis Steinman,7799,14,67,144
3651406,NicBright,7799,5,20,19
10122791,Augustin R,7799,3,29,54
1109725,Joe,7798,7,40,55
2020574,Greg Hornby,7798,1,21,17
4276090,Skam,7798,5,24,31
3351,David,7797,6,33,25
70519,Jeremy L,7797,4,30,36
78246,Doozer Blake,7797,3,30,41
142358,Steve Moser,7797,5,59,95
1267021,Nikolai Samteladze,7797,6,45,71
2020869,SeekingAlpha,7797,12,38,45
4337240,Chaudhry Talha,7797,11,74,128
234606,naiquevin,7796,13,56,64
328936,Rich,7796,4,37,55
860488,Morten Holmgaard,7796,8,66,89
879005,kilianc,7796,3,27,38
